kx_target,kx_selected,t_reference,phi_zonal_real,response_normalized,initial_level,initial_normalization,source_path
0.07,0.07000000029802322,920.0223999023438,-4.2331812691404227e-08,-0.1500631174070732,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,930.0199584960938,-1.1340205801170536e-07,-0.40200183416832,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,940.0175170898438,3.7242237872566315e-08,0.13202095443240702,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,950.0150756835938,-7.668452731724105e-09,-0.02718409275313112,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,960.0126342773438,-3.2263522511741536e-07,-1.1437177996463008,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,970.0101928710938,-6.318158994349784e-08,-0.22397402206170827,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,980.0077514648438,4.0924745388778425e-07,1.4507516880745028,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,990.0053100585938,3.3101601941369435e-07,1.1734270900944848,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,990.1052856445312,-1.2492982793924244e-07,-0.442866918418043,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1000.1052856445312,-1.9166201515703688e-07,-0.6794275428896734,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1010.1053466796875,8.566237897164152e-08,0.30366674176466085,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1020.1054077148438,2.491942606762225e-07,0.8833750604924622,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1030.105224609375,8.488687493429435e-08,0.30091763781642106,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1040.1051025390625,6.157142769631658e-08,0.21826611703754514,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1050.10498046875,1.1192294813910717e-07,0.39675850003359414,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1060.1048583984375,1.2780270500698989e-07,0.45305105326377365,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1070.1046142578125,-1.7083006533110285e-07,-0.6055798351305826,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1080.1044921875,-1.4239162764602577e-07,-0.5047676954681576,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1090.1043701171875,2.8344358888639806e-07,1.004786373487348,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1100.104248046875,4.004490105082636e-07,1.4195618627890716,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
0.07,0.07000000029802322,1110.10400390625,-1.4495970068581685e-08,-0.05138713227777048,2.820933845894429e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc
